plate_barcode,well_description,image_description,object_description,pattern_description,AreaShape_compactness
110000106828,A04,8,179,Cells,1.01168429909048
110000106828,A04,8,612,Cells,1.06386036279048
110000106828,A04,8,573,Cells,1.27138341743263
110000106828,A04,8,5,Cells,1.14615826847129
110000106828,A04,8,449,Cells,2.00142410139826
110000106828,A04,8,40,Cells,1.10758255161495
110000106828,A04,8,760,Cells,1.21298809840237
110000106828,A04,8,766,Cells,1.04322102428677
110000106828,A04,8,577,Cells,2.09253558736626
110000106828,A04,8,390,Cells,1.25862715850389
110000106828,A04,8,717,Cells,1.55370309360235
110000106828,A04,8,678,Cells,1.26373589852138
110000106828,A04,8,732,Cells,1.40698425797179
110000106828,A04,8,722,Cells,1.03741201464465
110000106828,A04,8,415,Cells,1.21767142251015
110000106828,A04,8,150,Cells,1.22258711355434
110000106828,A04,8,327,Cells,2.19977901329346
110000106828,A04,8,148,Cells,1.28418342080881
110000106828,A04,8,538,Cells,1.05653787769261
110000106828,A04,8,39,Cells,1.21151434978154
110000106828,A04,8,50,Cells,1.35162541249823
110000106828,A04,8,121,Cells,1.46051422456619
110000106828,A04,8,76,Cells,1.16396921568538
110000106828,A04,8,702,Cells,1.30663306505685
110000106828,A04,8,582,Cells,1.3347592462095
110000106828,A04,8,341,Cells,1.19608180428856
110000106828,A04,8,417,Cells,2.35334843830344
110000106828,A04,8,548,Cells,2.0413647925865
110000106828,A04,8,777,Cells,1.65544704069495
110000106828,A04,8,780,Cells,1.45684421436692
110000106828,A04,8,546,Cells,1.14934738921934
110000106828,A04,8,184,Cells,1.28716316144563
110000106828,A04,8,562,Cells,1.1440388288537
110000106828,A04,8,764,Cells,1.2249638532663
110000106828,A04,8,801,Cells,1.10425018992329
110000106828,A04,8,133,Cells,1.12274520453598
110000106828,A04,8,171,Cells,1.03736213578115
110000106828,A04,8,431,Cells,1.30210668870744
110000106828,A04,8,414,Cells,1.223002133364
110000106828,A04,8,776,Cells,1.37655483842708
110000106828,A04,8,285,Cells,1.09620151652115
110000106828,A04,8,30,Cells,1.19877549148738
110000106828,A04,8,236,Cells,1.12911651638619
110000106828,A04,8,254,Cells,1.14250885443421
110000106828,A04,8,589,Cells,1.10662481202907
110000106828,A04,8,70,Cells,1.20526071181616
110000106828,A04,8,25,Cells,1.58572496563614
110000106828,A04,8,408,Cells,1.52689851565684
110000106828,A04,8,17,Cells,1.03963054177855
110000106828,A04,8,600,Cells,1.25567268772956
110000106828,A04,8,633,Cells,1.25466875107763
110000106828,A04,8,725,Cells,1.18915285273334
110000106828,A04,8,14,Cells,1.26172118313165
110000106828,A04,8,515,Cells,1.2737487585456
110000106828,A04,8,302,Cells,1.30809113606448
110000106828,A04,8,344,Cells,1.08179893016942
110000106828,A04,8,96,Cells,1.30132699129241
110000106828,A04,8,244,Cells,1.13504602037288
110000106828,A04,8,92,Cells,1.17360059605335
110000106828,A04,8,69,Cells,1.14365322534558
110000106828,A04,8,55,Cells,1.38309669259205
110000106828,A04,8,67,Cells,1.42462027375375
110000106828,A04,8,746,Cells,1.44135748818082
110000106828,A04,8,565,Cells,1.39152763676316
110000106828,A04,8,775,Cells,1.30111417878947
110000106828,A04,8,618,Cells,1.3356429164268
110000106828,A04,8,501,Cells,1.59584927582762
110000106828,A04,8,765,Cells,1.16246820743611
110000106828,A04,8,558,Cells,1.2064526101346
110000106828,A04,8,795,Cells,1.08417666429829
110000106828,A04,8,731,Cells,1.82496128116423
110000106828,A04,8,248,Cells,1.34183407644063
110000106828,A04,8,466,Cells,1.06002804600213
110000106828,A04,8,387,Cells,1.10603757960551
110000106828,A04,8,804,Cells,1.40185507871386
110000106828,A04,8,569,Cells,1.17530393221687
110000106828,A04,8,409,Cells,1.05365126789276
110000106828,A04,8,107,Cells,1.23753366748638
110000106828,A04,8,504,Cells,1.43392231837219
110000106828,A04,8,275,Cells,1.23667499974679
110000106828,A04,7,331,Cells,1.16246654557032
110000106828,A04,7,448,Cells,1.82758562886732
110000106828,A04,7,426,Cells,1.46511311143142
110000106828,A04,7,474,Cells,1.30726853594621
110000106828,A04,7,87,Cells,1.46407946015577
110000106828,A04,7,473,Cells,1.23853147863705
110000106828,A04,7,314,Cells,1.40892009403162
110000106828,A04,7,44,Cells,1.14897857210722
110000106828,A04,7,482,Cells,1.16015955023644
110000106828,A04,7,144,Cells,1.56222249092658
110000106828,A04,7,400,Cells,1.13470834809005
110000106828,A04,7,358,Cells,1.17127189162572
110000106828,A04,7,325,Cells,1.21347027019087
110000106828,A04,7,330,Cells,1.48192235845917
110000106828,A04,7,161,Cells,1.09219523115361
110000106828,A04,7,71,Cells,1.06558393589041
110000106828,A04,7,329,Cells,1.39206957281348
110000106828,A04,7,103,Cells,1.64777382497787
110000106828,A04,7,422,Cells,1.45291136613711
110000106828,A04,7,63,Cells,1.5515888517609
110000106828,A04,7,123,Cells,1.06240424829027
110000106828,A04,7,302,Cells,1.44272300504848
110000106828,A04,7,172,Cells,1.29177774439853
110000106828,A04,7,287,Cells,1.26291716002259
110000106828,A04,7,421,Cells,1.4269018398165
110000106828,A04,7,258,Cells,1.549374333286
110000106828,A04,7,183,Cells,1.23868237714507
110000106828,A04,7,28,Cells,1.3056777665537
110000106828,A04,7,378,Cells,1.99026839082051
110000106828,A04,7,224,Cells,1.08979244739409
110000106828,A04,7,427,Cells,1.22739698790739
110000106828,A04,7,75,Cells,1.27762859200021
110000106828,A04,7,92,Cells,1.40116275591691
110000106828,A04,7,404,Cells,1.21838013102985
110000106828,A04,7,334,Cells,1.38906454423692
110000106828,A04,7,88,Cells,1.31457956453011
110000106828,A04,7,295,Cells,1.03395860110842
110000106828,A04,7,409,Cells,1.18796677236654
110000106828,A04,7,105,Cells,1.10995587134716
110000106828,A04,7,199,Cells,1.62885231489974
110000106828,A04,7,208,Cells,1.17037854098833
110000106828,A04,7,60,Cells,1.12871310500535
110000106828,A04,7,313,Cells,1.56640848815044
110000106828,A04,7,483,Cells,1.24293866319024
110000106828,A04,7,146,Cells,1.34228493127908
110000106828,A04,7,371,Cells,1.28734877620884
110000106828,A04,7,357,Cells,1.04649467393003
110000106828,A04,7,353,Cells,1.58695062987631
110000106828,A04,7,2,Cells,1.28434175200235
110000106828,A04,7,33,Cells,1.1270181483191
110000106828,A04,7,469,Cells,1.22665869036041
110000106828,A04,7,255,Cells,1.0746345248123
110000106828,A04,7,219,Cells,1.63962054585557
110000106828,A04,7,140,Cells,1.48063479287046
110000106828,A04,7,447,Cells,1.08887120510558
110000106828,A04,7,388,Cells,1.10368372080777
110000106828,A04,7,254,Cells,1.40634666508902
110000106828,A04,7,17,Cells,1.34849476885436
110000106828,A04,7,121,Cells,1.13345133094985
110000106828,A04,7,84,Cells,1.60833414656142
110000106828,A04,7,241,Cells,1.53535983991591
110000106828,A04,7,133,Cells,1.34623071733485
110000106828,A04,7,361,Cells,1.15744651857217
110000106828,A04,7,154,Cells,1.12231857678201
110000106828,A04,7,273,Cells,1.28382610278948
110000106828,A04,7,291,Cells,1.15515504106908
110000106828,A04,7,286,Cells,1.17886102406264
110000106828,A04,7,3,Cells,1.12649481968638
110000106828,A04,7,194,Cells,1.1993621458318
110000106828,A04,7,186,Cells,3.42818184589975
110000106828,A04,7,395,Cells,1.03777280450954
110000106828,A04,7,106,Cells,1.4351832894188
110000106828,A04,7,433,Cells,1.16875447877646
110000106828,A04,7,336,Cells,1.35954720871173
110000106828,A04,7,480,Cells,1.29337570853823
110000106828,A04,7,59,Cells,1.29338341077376
110000106828,A04,7,233,Cells,1.50769660005446
110000106828,A04,7,104,Cells,1.66704961968033
110000106828,A04,7,41,Cells,1.10150008797851
110000106828,A04,7,390,Cells,1.27013340381073
110000106828,A04,7,463,Cells,1.11788463786803
110000106828,A04,7,285,Cells,1.03533387533252
110000106828,A04,7,89,Cells,1.28306726577744
110000106828,A04,7,164,Cells,2.52187831296609
110000106828,A04,7,34,Cells,1.36018146690622
110000106828,A04,7,116,Cells,1.09449804902001
110000106828,A04,7,37,Cells,1.59752023866779
110000106828,A04,7,261,Cells,1.09826611975302
110000106828,A04,7,387,Cells,1.4057234406681
110000106828,A04,7,235,Cells,1.07943981230362
110000106828,A04,7,239,Cells,1.2934314496502
110000106828,A04,7,163,Cells,1.0421043310839
110000106828,A04,7,142,Cells,1.13553783561139
110000106828,A04,7,129,Cells,1.04326235920976
110000106828,A04,7,452,Cells,1.16546006674504
110000106828,A04,7,450,Cells,1.14185694598362
110000106828,A04,7,477,Cells,1.14420837175383
110000106828,A04,7,294,Cells,1.18244587972483
110000106828,A04,7,436,Cells,1.04509151376827
110000106828,A04,7,355,Cells,1.58787257898539
110000106828,A04,7,125,Cells,1.061859571302
110000106828,A04,7,182,Cells,1.33524131825652
110000106828,A04,7,26,Cells,1.14946721722848
110000106828,A04,7,101,Cells,1.13243108789073
110000106828,A04,7,94,Cells,1.50856126197458
110000106828,A04,7,356,Cells,1.54027094152263
110000106828,A04,7,327,Cells,3.12465077757622
110000106828,A04,7,156,Cells,2.80073290111881
110000106828,A04,7,202,Cells,1.47588719353206
110000106828,A04,7,29,Cells,1.27516254666118
110000106828,A04,7,260,Cells,3.46041380642877
110000106828,A04,7,348,Cells,2.02005470243229
110000106828,A04,7,335,Cells,1.28474954343757
110000106828,A04,7,85,Cells,1.19393717207276
110000106828,A04,7,151,Cells,1.28247944295494
110000106828,A04,7,315,Cells,1.04311021595617
110000106828,A04,7,128,Cells,1.30875018290045
110000106828,A04,7,246,Cells,1.52500615792588
110000106828,A04,7,442,Cells,1.15399956812306
110000106828,A04,7,471,Cells,1.068017214913
110000106828,A04,7,316,Cells,1.07421867295986
110000106828,A04,7,434,Cells,1.1148492723069
110000106828,A04,7,414,Cells,1.68317313491747
110000106828,A04,7,309,Cells,1.45583287646752
110000106828,A04,7,350,Cells,1.11710110675147
110000106828,A04,7,242,Cells,1.39673739193481
110000106828,A04,7,479,Cells,1.47935772377041
110000106828,A04,7,360,Cells,1.65553801817866
110000106828,A04,7,99,Cells,2.05781943127005
110000106828,A04,7,72,Cells,1.08535500447256
110000106828,A04,7,455,Cells,1.04955506271982
110000106828,A04,7,131,Cells,2.01970851600393
110000106828,A04,7,5,Cells,1.27164179958584
110000106828,A04,7,244,Cells,1.3839465850392
110000106828,A04,7,35,Cells,1.15513893753021
110000106828,A04,7,435,Cells,1.21150529301951
110000106828,A04,7,484,Cells,1.4416996741378
110000106828,A04,7,464,Cells,1.85003310169552
110000106828,A04,7,48,Cells,1.14713588913057
110000106828,A04,7,64,Cells,1.21409968025805
110000106828,A04,7,389,Cells,1.37322027165084
110000106828,A04,7,189,Cells,1.10231743846756
110000106828,A04,7,317,Cells,1.17326687777636
110000106828,A04,7,1,Cells,1.28318869560848
110000106828,A04,7,375,Cells,1.17593310671928
110000106828,A04,7,18,Cells,1.52741954931855
110000106828,A04,7,467,Cells,1.204018660489
110000106828,A04,7,270,Cells,1.01274966884249
110000106828,A04,7,196,Cells,1.46453757117451
110000106828,A04,7,278,Cells,1.2092039030546
110000106828,A04,7,23,Cells,1.76900100433321
110000106828,A04,7,370,Cells,1.28354613930513
110000106828,A04,7,95,Cells,1.03525057005907
110000106828,A04,7,56,Cells,1.32026251399965
110000106828,A04,7,178,Cells,1.22592009018355
110000106828,A04,7,274,Cells,1.16882664102112
110000106828,A04,7,251,Cells,1.15360643162945
110000106828,A04,7,243,Cells,1.06257640033069
110000106828,A04,7,155,Cells,1.25790062784981
110000106828,A04,7,451,Cells,1.07836228890775
110000106828,A04,7,111,Cells,1.42841534672653
110000106828,A04,7,54,Cells,1.13714572493371
110000106828,A04,7,459,Cells,1.49249390238333
110000106828,A04,7,9,Cells,1.10889563685113
110000106828,A04,7,417,Cells,1.12278241123715
110000106828,A04,7,66,Cells,1.16240474886659
110000106828,A04,7,222,Cells,1.48929314701687
110000106828,A04,7,167,Cells,1.30160056342146
110000106828,A04,7,439,Cells,1.06749558869305
110000106828,A04,7,83,Cells,1.64661442516661
110000106828,A04,7,265,Cells,1.2750202782575
110000106828,A04,7,157,Cells,1.09319936239867
110000106828,A04,7,476,Cells,1.12322346957502
110000106828,A04,7,93,Cells,1.94557023398675
110000106828,A04,7,22,Cells,1.20734260813487
110000106828,A04,7,39,Cells,1.96778966886758
110000106828,A04,7,206,Cells,1.05998788257782
110000106828,A04,7,359,Cells,1.15854970819919
110000106828,A04,7,132,Cells,1.24340687398624
110000106828,A04,7,365,Cells,1.18598608392222
110000106828,A04,7,337,Cells,1.03259686084211
110000106828,A04,7,130,Cells,1.17540799164956
110000106828,A04,7,201,Cells,1.63275278605798
110000106828,A04,7,16,Cells,1.13812251795482
110000106828,A04,7,204,Cells,1.09970995833943
110000106828,A04,7,65,Cells,1.18898847733537
110000106828,A04,7,207,Cells,1.21156775613822
110000106828,A04,7,205,Cells,1.15323751714499
110000106828,A04,7,152,Cells,1.55512066825188
110000106828,A04,7,215,Cells,1.3247450206954
110000106828,A04,7,308,Cells,1.58351475477634
110000106828,A04,7,227,Cells,1.78159383251156
110000106828,A04,7,108,Cells,1.31982163039296
110000106828,A04,7,38,Cells,1.25505744906002
110000106828,A04,7,69,Cells,1.70157232963868
110000106828,A04,7,369,Cells,1.54707246760657
110000106828,A04,7,460,Cells,1.0750059878014
110000106828,A04,7,349,Cells,1.45225729579859
110000106828,A04,7,40,Cells,1.16356953288211
110000106828,A04,7,174,Cells,1.02711517471373
110000106828,A04,7,68,Cells,1.13412290330856
110000106828,A04,7,147,Cells,1.59254887509744
110000106828,A04,7,470,Cells,1.12596507602531
110000106828,A04,7,234,Cells,1.29732599139003
110000106828,A04,7,366,Cells,1.10390337945402
110000106828,A04,7,19,Cells,1.16566071354429
110000106828,A04,7,166,Cells,1.7681875448899
110000106828,A04,7,15,Cells,1.07362672012889
110000106828,A04,7,461,Cells,1.20021542760641
110000106828,A04,7,444,Cells,1.0082105028905
110000106828,A04,7,226,Cells,1.32159974083598
110000106828,A04,7,412,Cells,1.56328788065977
110000106828,A04,7,118,Cells,1.04715414829207
110000106828,A04,7,10,Cells,1.06416898012199
110000106828,A04,7,344,Cells,1.04289069665539
110000106828,A04,7,165,Cells,1.08600354254079
110000106828,A04,7,364,Cells,1.2078767770236
110000106828,A04,7,82,Cells,1.27057789488235
110000106828,A04,7,21,Cells,1.11644377150917
110000106828,A04,7,402,Cells,1.35839782943733
110000106828,A04,7,238,Cells,1.57042755660123
110000106828,A04,7,126,Cells,1.13676907298509
110000106828,A04,7,185,Cells,2.40477913734823
110000106828,A04,7,271,Cells,1.88414684218645
110000106828,A04,7,32,Cells,1.44580725761649
110000106828,A04,7,293,Cells,1.04399291043794
110000106828,A04,7,51,Cells,1.08981387604171
110000106828,A04,7,245,Cells,1.32249997831088
110000106828,A04,7,279,Cells,1.45145987933316
110000106828,A04,7,458,Cells,1.30242913965896
110000106828,A04,7,468,Cells,1.11116106470831
110000106828,A04,7,405,Cells,1.05283658074406
110000106828,A04,7,253,Cells,1.42625931911598
110000106828,A04,7,346,Cells,1.26315211549657
110000106828,A04,7,12,Cells,1.38152032485828
110000106828,A04,7,398,Cells,1.08672349348267
110000106828,A04,7,162,Cells,1.45243233101408
110000106828,A04,7,299,Cells,1.16273405115501
110000106828,A04,7,80,Cells,1.66517406135391
110000106828,A04,7,141,Cells,1.19600519374421
110000106828,A04,7,137,Cells,1.76516869492516
110000106828,A04,7,113,Cells,1.16921578084087
110000106828,A04,7,428,Cells,1.04404794783564
110000106828,A04,7,112,Cells,1.4325590574839
110000106828,A04,7,30,Cells,1.16374200927581
110000106828,A04,7,36,Cells,1.18781761355321
110000106828,A04,7,136,Cells,3.00835463113827
110000106828,A04,7,58,Cells,1.1102541364296
110000106828,A04,7,352,Cells,1.14576294708249
110000106828,A04,7,307,Cells,1.37408918909284
110000106828,A04,7,264,Cells,1.3408227094332
110000106828,A04,7,177,Cells,1.4488091854183
110000106828,A04,7,73,Cells,1.18076066642881
110000106828,A04,7,109,Cells,1.0807518091443
110000106828,A04,7,449,Cells,1.39292513662829
110000106828,A04,7,368,Cells,1.16716611300277
110000106828,A04,7,297,Cells,1.05744395782454
110000106828,A04,7,160,Cells,1.1514412532647
110000106828,A04,7,203,Cells,1.43544394421261
110000106828,A04,7,391,Cells,1.19900940003007
110000106828,A04,7,454,Cells,1.31186832759462
110000106828,A04,7,340,Cells,2.10374631752912
110000106828,A04,7,150,Cells,1.12673849260902
110000106828,A04,7,377,Cells,1.08592684698869
110000106828,A04,7,70,Cells,1.23092763971889
110000106828,A04,7,304,Cells,1.28214262016524
110000106828,A04,7,158,Cells,1.25496297475295
110000106828,A04,7,333,Cells,2.21799143008203
110000106828,A04,7,230,Cells,1.39592788913742
110000106828,A04,7,100,Cells,1.1374964691798
110000106828,A04,7,145,Cells,1.13915057010806
110000106828,A04,7,446,Cells,1.4084734277904
110000106828,A04,7,179,Cells,1.23305638703431
110000106828,A04,7,475,Cells,1.17694122187814
110000106828,A04,7,326,Cells,1.48826035705218
110000106828,A04,7,187,Cells,1.24653396563102
110000106828,A04,7,324,Cells,1.03520833796811
110000106828,A04,7,249,Cells,1.11534179845657
110000106828,A04,7,220,Cells,1.58979948878853
110000106828,A04,7,339,Cells,2.12561171677644
110000106828,A04,7,373,Cells,1.08834583854863
110000106828,A04,7,301,Cells,1.10147404059792
110000106828,A04,7,52,Cells,1.02885452411822
110000106828,A04,7,416,Cells,1.55458011442081
110000106828,A04,7,399,Cells,1.08273339155393
110000106828,A04,7,403,Cells,1.00597197136888
110000106828,A04,7,181,Cells,1.18998097229999
110000106828,A04,7,318,Cells,1.17622831913963
110000106828,A04,7,11,Cells,1.05882841203364
110000106828,A04,7,466,Cells,1.062968460711
110000106828,A04,7,437,Cells,1.19609702884765
110000106828,A04,7,281,Cells,1.76880461073933
110000106828,A04,7,120,Cells,2.05209264981875
110000106828,A04,7,53,Cells,1.19351534305816
110000106828,A04,7,413,Cells,2.43314522567476
110000106828,A04,7,306,Cells,1.49575248793134
110000106828,A04,7,237,Cells,1.10328963227899
110000106828,A04,7,423,Cells,1.14771537252948
110000106828,A04,7,218,Cells,1.30792931621483
110000106828,A04,7,78,Cells,1.17147780904625
110000106828,A04,7,138,Cells,1.08169221819925
110000106828,A04,7,248,Cells,2.51943319200195
110000106828,A04,7,381,Cells,1.32698979859293
110000106828,A04,7,282,Cells,1.43493632121739
110000106828,A04,7,263,Cells,1.36551758858995
110000106828,A04,7,223,Cells,1.10270732110102
110000106828,A04,7,394,Cells,1.164530412568
110000106828,A04,7,176,Cells,1.36423724611541
110000106828,A04,7,312,Cells,1.08453923849979
110000106828,A04,7,290,Cells,1.04421818493563
110000106828,A04,7,96,Cells,1.13666724823708
110000106828,A04,7,61,Cells,1.30021675585654
110000106828,A04,7,110,Cells,1.28183317789742
110000106828,A04,7,210,Cells,1.53477720139522
110000106828,A04,7,351,Cells,2.02759359579738
110000106828,A04,7,445,Cells,1.09201707257192
110000106828,A04,7,115,Cells,1.14283530042995
110000106828,A04,7,418,Cells,1.16088941315725
110000106828,A04,7,267,Cells,1.35785439945777
110000106828,A04,7,376,Cells,1.92720446155466
110000106828,A04,7,393,Cells,1.22840757368197
110000106828,A04,7,247,Cells,1.51016311695718
110000106828,A04,7,379,Cells,1.50995550377441
